entity_text,label,count
Gedrosia,pers,1
Gates,work,1
Miletopolis,loc,1
Amphictyons,pers,1
Amphiktyons,pers,1
Amphilochia,loc,1
Andr,pers,1
Androkleion,pers,1
Anaxilos,pers,1
Gadeira,pers,1
Miseno,loc,1
Minos',pers,1
Minoses,pers,1
Minotaur,pers,1
Molossi,work,1
Molossian,work,1
Mola,pers,1
Mola,work,1
Anabasis_,work,1
Anaitis,pers,1
Anakas,pers,1
Anaktes,pers,1
Anabasis,pers,1
Amphilochia,pers,1
Amphitrope,loc,1
Miscellaneous,work,1
Minturnæ,work,1
Minucius Thermus,pers,1
Misanthropist,work,1
Amicus,pers,1
Ambition,pers,1
Ambracia,loc,1
Ambraciot,work,1
Anabasis,work,1
Mithrdates,pers,1
Mithrid.,pers,1
Mithrida,pers,1
Mithridat,loc,1
Mithridates,loc,1
Mistresses,pers,1
Mithr,pers,1
Minturnæ,pers,1
Mons,work,1
Mucii,pers,1
Bisanthe,loc,1
Bisanthe,pers,1
Biograph,work,1
Biograph.,work,1
Biographical,work,1
Bion,pers,1
Montaigne,pers,1
Monteith,pers,1
Monti Lepini,work,1
Monumentum Ancyranum,work,1
Molus,work,1
Moneta,pers,1
Moniyas,pers,1
Monkshood,pers,1
Moors,loc,1
Moors,pers,1
Mora,pers,1
Moralia,work,1
Morals,work,1
Morbus,pers,1
Mons Cathena,work,1
Mont,loc,1
Mnasitheus,pers,1
Mithridutes,pers,1
Mitto,work,1
Morgantina,loc,1
Moschic,pers,1
Moschic,work,1
Mosella,pers,1
Moselle,loc,1
Mucius Scævola,work,1
Mount Kithæron,work,1
Mount Taurus,work,1
Mountainous,work,1
Mountains,work,1
Mounts,loc,1
Mount,pers,1
Mount Aventine,loc,1
Gaius Caesar,pers,1
Galatia,pers,1
Galatia,work,1
Galatia.,loc,1
Galatians.,loc,1
Galatôn,pers,1
Gabs,loc,1
Mucii,work,1
Gallic,work,1
Gallæci,pers,1
Gallæcus,pers,1
Games,work,1
Gandaritans,pers,1
Gandaritæ,work,1
Galicia,loc,1
Gallic,loc,1
"Bion,",pers,1
Furii,work,1
Furina,loc,1
Fulvia,loc,1
Fulvian,pers,1
Fulvii,work,1
Fulvius Nobilior,pers,1
Fulvius.,pers,1
Mosula,pers,1
Mosæ,loc,1
Mothone,loc,1
Mothone,pers,1
Mygdonike,work,1
Mygdonius,pers,1
Mygdonius,work,1
Mykalé,loc,1
Ambustus,pers,1
Ambustus,work,1
Ameria,pers,1
Amerinus,pers,1
Mount Helikon,work,1
Mount Hephæus,loc,1
Moses,pers,1
Moses du Soul,pers,1
Alphenus,pers,1
Ammonias,pers,1
Ammonium,loc,1
Ammonius,pers,1
Amorgos,loc,1
Amiot,pers,1
Amisenes,pers,1
Amm,pers,1
Mount Aventine,work,1
Mount Aventino,work,1
Amanus,work,1
Alopekae,pers,1
Alopekai,loc,1
Alopekus,pers,1
Alopekæ,loc,1
Alpheius,work,1
Mysts,loc,1
Mysts,work,1
Alkidamas,pers,1
Alexandropolis,loc,1
Alexandropolis,pers,1
Alfenus,pers,1
Alfenus Varus,pers,1
Amazoneum,loc,1
Müller,pers,1
N. 37,scope,1
N. H.,work,1
Mythus,work,1
Mæander,work,1
Mæcius,pers,1
Mædi,work,1
Mysia,loc,1
Murad,work,1
Murcus,pers,1
Murg-aub,work,1
Murænæ,pers,1
Mundus,pers,1
Mælius,pers,1
Mæotis,pers,1
Mæotis,work,1
Mykenae,loc,1
Mykenæ,work,1
Mylae,loc,1
Museum,work,1
Mycenæ,loc,1
Mycenæi,pers,1
Mygdonia,loc,1
Mygdonike,pers,1
Bisaltæ,work,1
Amardus,pers,1
Amasia,loc,1
Amat,work,1
Amator,work,1
Amazon,pers,1
Alps,loc,1
Amanus,loc,1
Beneventum,pers,1
Bellienus,pers,1
Bello Alexandrino,work,1
Bellum Catilin,work,1
Bithynians,loc,1
Bivona,loc,1
Blakesley,pers,1
Birkenna,pers,1
Fury,pers,1
G.,pers,1
Fulvus Calenus,pers,1
Fundi,loc,1
Furculæ,work,1
Furfidius,pers,1
Furii,pers,1
Beneventum,loc,1
Amazonian,loc,1
Amazonian,pers,1
Gabiene,pers,1
Gabii,pers,1
"Gabii,",pers,1
Gabinii_,loc,1
Gabinius Aulus,pers,1
Further,loc,1
Nabathæan,work,1
Nabathæans,work,1
Nabathæi,work,1
Naked,pers,1
Namur,loc,1
Neon,work,1
Neoptolemus,loc,1
Nemean,work,1
Narnia,loc,1
Narnia,pers,1
Naphe kai,pers,1
Naphtha,pers,1
Nar,work,1
Narbo Martius,pers,1
Nabathea,work,1
Nabathæa,loc,1
Nasica Serapio,work,1
Nat Hist.,work,1
Nat.,work,1
Naucrates,pers,1
Narbonensis,work,1
Narbonne,loc,1
Narbonne,pers,1
Nares,pers,1
Mythi,loc,1
Mythology,work,1
Mylassa,pers,1
Mylæ,loc,1
Myndus,pers,1
Myoparônes,pers,1
Myous,loc,1
Nasica,work,1
Nicomedia,pers,1
Nigidius,pers,1
Nestor,work,1
Neuwied,loc,1
New Testament,work,1
"New,",scope,1
Newton,pers,1
Nicom.,pers,1
Alkibiaides,pers,1
Necessity,loc,1
Necyia,pers,1
Naukrates,pers,1
Naxians,pers,1
Nikaea,loc,1
Nikaea,pers,1
Nicomache,pers,1
Allia,loc,1
Allies,loc,1
Allies,pers,1
Allobroges,pers,1
Ally,work,1
Alkimus,loc,1
Alkmæonidæ,work,1
Alise,pers,1
Nemesis',pers,1
Neanthes,pers,1
Neapolitans,loc,1
Ale,pers,1
Alea,pers,1
Alba Romulus,pers,1
Albani,loc,1
Albans,pers,1
Alexandrians,loc,1
Alexandrine,work,1
Alexandrines,pers,1
Flavius Fimbria,pers,1
Flavius Gallus,pers,1
Flavius Sabinus,pers,1
Fleece,work,1
Flight,work,1
Akademeia,work,1
Akamantis,loc,1
Akamantis,pers,1
Akarnanian,work,1
Akarnanians,loc,1
Alexandr.,pers,1
Alexandreia,loc,1
Alexandria,work,1
Nio,loc,1
Niphates,loc,1
Niphates,pers,1
Nisaea,loc,1
Nikomedia,pers,1
Akragas,loc,1
Akrillæ,pers,1
Akademeia,pers,1
Nereids,pers,1
Nero Claudius Cæsar Drusus,pers,1
Nobili,work,1
Nobilitas,pers,1
Nola,loc,1
Nonae,pers,1
Nonae,work,1
Nilus',loc,1
Alesia.,loc,1
Alexander,loc,1
Alexander ch.,pers,1
Albinius,pers,1
Albinus Magnus,pers,1
Albius Carinnas,pers,1
Albus,work,1
Alcalá,work,1
Fossæ,work,1
Fossæ Cluiliæ,work,1
Fox,pers,1
Fox-hill,pers,1
Fox-hill,work,1
Fr.,scope,1
Gabiene,loc,1
"Aleas,",pers,1
Freinsheim,pers,1
Frentani,pers,1
Friendship,work,1
Frontinus,work,1
Frag_.,work,1
Fragm.,work,1
Frascati,loc,1
Freedom,pers,1
Frugi,work,1
Frugi Magnus,work,1
Frumenteriæ Leges,work,1
Fufius,pers,1
Fufius Calenus,pers,1
Fulguritum,work,1
Fregellæ,loc,1
Fregellæ.,loc,1
Nussa,loc,1
Nussa,pers,1
Numerius',pers,1
Numidia,work,1
Numidian,pers,1
Ahala,work,1
Agri,pers,1
Agrigentum,work,1
Norbani,work,1
Nussa,work,1
Nymphæum,loc,1
Nysa,loc,1
Numistro,loc,1
Numistro,pers,1
Nurscia,pers,1
Nursia,pers,1
Novocomum,work,1
Norbanus,loc,1
Norfolk,loc,1
Nota Censoria,work,1
Note H.,work,1
Nonakris,loc,1
Nonakris,pers,1
Nora,pers,1
Nile,pers,1
Nikius,pers,1
Nikomache,pers,1
Novus Homo,work,1
Nudus,pers,1
Numa,scope,1
November,work,1
Novices,work,1
Oceanus,pers,1
Octav.,work,1
Octavi,pers,1
Octavian,pers,1
OEdipus solved,work,1
OEnarus,pers,1
OEneadæ,pers,1
OEnopion,pers,1
Numidians,work,1
"Numa,",work,1
"Numa, ch.",work,1
Numariæ,pers,1
Octavii,work,1
Octavius Gracimus,pers,1
Octavius Nepos,pers,1
October 48,scope,1
Akrourian,pers,1
Akrourium,loc,1
Akræ,loc,1
Akræ,pers,1
Aktaion,pers,1
Akontium,pers,1
Akrae,pers,1
Numidians,pers,1
Agrionia,pers,1
Ala,pers,1
Alabanda,loc,1
Alabanda,pers,1
Alalkomenius,pers,1
Alazonius,work,1
Alba Longa,work,1
Akrocorinthus,loc,1
Oenarus,pers,1
Oeneadae,pers,1
Oenomaus,pers,1
Ofella Lucretius,pers,1
Od,work,1
Ode,work,1
Bola,loc,1
Bolla,work,1
Oia,loc,1
Oinous,pers,1
Olbia,loc,1
Olbiani,loc,1
Olbiani,pers,1
Olbiopolis,loc,1
Oedipus,pers,1
Oenanthes,pers,1
OEdipus,work,1
OEdipus at Kolonus,work,1
Old Castile,work,1
Oligyrtus,pers,1
Oligyrtus,work,1
Olive,work,1
Olkades,pers,1
Olokrus,loc,1
Oatlands,pers,1
Oatlands,work,1
Obsequens,pers,1
Nysaeus,loc,1
Nyssa,loc,1
Nyssa,pers,1
Nysæus,pers,1
O.,pers,1
Onatius Aurelius,pers,1
Onea,loc,1
Oneia,pers,1
Oneirocritica,work,1
Olynthian,loc,1
Olynthians,loc,1
Olynthus,loc,1
Omphale,loc,1
Formiæ,pers,1
Florence,loc,1
Florius,pers,1
Fodii,pers,1
Fondi,loc,1
Odyssey_,work,1
Oechalia,pers,1
On Tombs',work,1
Fortunate,work,1
Forum,pers,1
Forum Vocontiorum,work,1
Fossae Cluiliae,work,1
Forbes,pers,1
Forchhammer,pers,1
Forensic,pers,1
Formentera,loc,1
Bollae,pers,1
Boeotarch,work,1
Finmesino,loc,1
Fiorent,pers,1
Fidenates,pers,1
Fidentia,loc,1
Fidenæ,pers,1
Fides,loc,1
Orchinius,pers,1
Orchomenes,loc,1
Orchomenos,pers,1
Orcini,pers,1
Or.,work,1
Oration Pro Cn.,work,1
Orbitello,loc,1
Opsigonus,work,1
Agrippa,scope,1
Agrippa,work,1
Agræ.,loc,1
Olympus',loc,1
Olokrus,pers,1
Olympiads,loc,1
Orchalian,pers,1
Orchalian,work,1
Aix,work,1
Aix-la-Chapelle,loc,1
"Ahenobarbi,",pers,1
Aiantis,pers,1
Aida,pers,1
Aigikoreis,pers,1
Aipeia,loc,1
Aipeia,pers,1
Omphale,pers,1
Olympic,pers,1
Olympius,loc,1
Africanus Minor,work,1
Agatharchides,pers,1
Aisne,work,1
Aius,pers,1
Aius Locutius,pers,1
Big-belly,work,1
Bilbao,loc,1
Billarus,pers,1
Bologna,pers,1
Bona,work,1
Bona Dea,work,1
Bonn,loc,1
Bononia,loc,1
Fiumicino,work,1
Flacco,work,1
Field,work,1
Fimbria,work,1
Bipont,work,1
Bir,pers,1
Biblioth,work,1
Biennium,loc,1
Aegeis,pers,1
Agnomen,pers,1
Flaminiaus,pers,1
Flamininius,pers,1
Flathe,pers,1
Flathe,work,1
Firmum,loc,1
Fiume,loc,1
Optilitis,pers,1
Optimates,pers,1
Opuntian,pers,1
Aemilian,pers,1
Adrumetum,loc,1
Adrumetum,work,1
Advancement,work,1
Aegae,loc,1
Oreitæ,work,1
Orelli,work,1
Oreus,loc,1
Oreus,pers,1
Otys,work,1
Ouibios,pers,1
Ovicula,pers,1
Ovid,pers,1
Oromazes,pers,1
Orfa,loc,1
Oricum,pers,1
Oricum,work,1
Oricus,pers,1
Orleans,pers,1
Orcus,pers,1
Oreitæ,pers,1
Ager Publicus,pers,1
Ages,work,1
Opuntian,work,1
Oneskritus,pers,1
Onisus,pers,1
Opera,work,1
Oropus,loc,1
Orphic rites,pers,1
Bononia,pers,1
Boeotians,work,1
Agora,pers,1
Agha,work,1
Agiadæ,pers,1
Agiadæ,work,1
Agis III,pers,1
Agenor,pers,1
P. Vatinius,pers,1
P. Volumnius,pers,1
P.M.,scope,1
P.W.,pers,1
P. Manutius,pers,1
P. Mucius Scævola,pers,1
P. Quintio,work,1
P. Scævola,work,1
Aeson,pers,1
Aegospotamoi,loc,1
Aelii,pers,1
Ossa,loc,1
Ortalus,pers,1
Orthia,pers,1
Ortygia,loc,1
P. Varinius,pers,1
Ad Div.,work,1
Ad Familiares,work,1
Ad Quint,work,1
Addison,pers,1
African,loc,1
Africanus Major,scope,1
Aeolian,loc,1
Aesculapius,pers,1
Otho,work,1
"Otho, chs.",pers,1
Otryæ,loc,1
Otryæ,pers,1
Oschophoria,loc,1
Osimo,pers,1
Osrhoene,loc,1
Adjutrix,pers,1
Pannonia,pers,1
Fabulus,pers,1
Facciolati,work,1
Fabius,work,1
Fabius Fabulus,pers,1
Fabius Maximus Rullus,pers,1
Fabius Rullus,pers,1
Ferentine,pers,1
Pagasæ,pers,1
Pagi,work,1
Painted,work,1
Pacificators,pers,1
Padus,pers,1
Pac.,pers,1
Pachynus,pers,1
Panemus,pers,1
P,work,1
Palaiskepsis,pers,1
Palermo,loc,1
Palestrina,loc,1
Palilia,pers,1
Paeon,pers,1
Paeonians,pers,1
Pagasae,loc,1
P. Servilius Vatia,pers,1
P. Servillus,pers,1
P. Silius,pers,1
P. Cyc._),work,1
P. Licinius Crassus,pers,1
Oxus,work,1
Oyez,work,1
Ozolæ,work,1
Panaktum,work,1
Panaktus,loc,1
Panaktus,pers,1
Panemos,pers,1
Paludi,work,1
Palæa,pers,1
Pamphylia,work,1
Achæan,work,1
Fasti_),work,1
Fat,work,1
Fausta Cornelia,pers,1
Flamens,pers,1
Flaminian,pers,1
Pannonians,loc,1
Pannonians,work,1
Panaktum,loc,1
Feciales,pers,1
Fellowes,pers,1
Female,work,1
Faustus Cornelius Sulla,pers,1
Faz,work,1
Fear,work,1
Fasti Hellen,work,1
Fasti Hellen.,work,1
Fermo,pers,1
Festival,work,1
Festus,pers,1
Few,work,1
Fibrenus,work,1
Febraté,work,1
Februarius,pers,1
February,scope,1
Pappas,pers,1
Parali,loc,1
Panthoides,work,1
Pantikapæum,loc,1
Paphlagonia,work,1
Panope,pers,1
Bound,pers,1
Bound,work,1
Parallel,work,1
Parallel Lives,pers,1
Paralus,work,1
Paranomon,pers,1
Paranæa,loc,1
Paphos.,loc,1
Papinus,pers,1
Papirius Pætus,pers,1
Adranites,pers,1
Adelphius,pers,1
Adherbal,pers,1
Adige,pers,1
Pallantium,pers,1
Pallas Athene,pers,1
Pallene,loc,1
Palm,work,1
Aciarathes,pers,1
Acidinus,pers,1
Adrasteia,work,1
Adria,pers,1
Adjutrix,work,1
Admiral,work,1
Adonia,pers,1
Adramyttium,pers,1
Fabius',pers,1
Fable,work,1
Fabullus,pers,1
Panormus,pers,1
Pans,pers,1
Pansaunias,pers,1
Pantaleon,pers,1
Parthica,work,1
Fannius.,pers,1
Fasti Consulares,work,1
Fadia,pers,1
Fahrenheit,work,1
Fair,work,1
Faith,work,1
Falerians,pers,1
Falernian,pers,1
Euterpe,pers,1
Euthippus,pers,1
Euthippus,work,1
Euthynus,pers,1
Eutrapelus,pers,1
Faliscans,pers,1
Fannia,work,1
Fannius Strabo,pers,1
Bourbonnes-les-Bains,pers,1
Bovillæ,work,1
Brachia,pers,1
Bormonis,work,1
Bottiaeans,pers,1
Evalkus,pers,1
Evan,pers,1
Euterpe,loc,1
Academic,work,1
Academic Novi.,work,1
Academica,work,1
Academica Priora,work,1
Academies,work,1
Academus,pers,1
Actæon,pers,1
Actæons,pers,1
Pater,work,1
Pater Patratus,work,1
Paterc,pers,1
Patercules,pers,1
Pasitigris,pers,1
Passaron,work,1
Passow,pers,1
Pat.,work,1
Paros,loc,1
Parsagarda,work,1
Part,work,1
Part 3,scope,1
Paranæa,pers,1
Patres,pers,1
Patrocinium,work,1
Patroclus,pers,1
Parthus,pers,1
Paryadres,work,1
Parætonium,loc,1
Parætonium,pers,1
Pasakas,pers,1
Part II.,scope,1
Parthia,work,1
Parnassus,pers,1
Pediaei,work,1
Pediculosus,pers,1
Pedioei,work,1
Paulinus,pers,1
Paulus Aemilius,pers,1
Pausa,pers,1
Abolus,pers,1
Aborigines,pers,1
Pedum,pers,1
Pegae,loc,1
Pegæ,loc,1
Peiraeus,work,1
Peace,pers,1
Peculatus,work,1
Pecuniis,pers,1
Pedalium,loc,1
Acrillæ,loc,1
Acrillæ,pers,1
Acrocorinthus,pers,1
Patara,pers,1
Pasargadæ,loc,1
Pasargadæ,pers,1
Pasitigris,loc,1
Pedum,loc,1
Ad Attic,work,1
Ad Attic_,work,1
Ad Atticum_,work,1
Act Prima,work,1
Act iii.,scope,1
Act iv.,scope,1
Acouete,pers,1
Acq,work,1
Aachen,loc,1
Abantes,work,1
Acharna,loc,1
Acharnae,loc,1
Acharnai,loc,1
Achelous,loc,1
Achelous,pers,1
Acca,pers,1
Brachylles,pers,1
Brachyllus,pers,1
Brauron,loc,1
Brauron,pers,1
Brazen-face,work,1
A.D. 9,work,1
A.S.,work,1
ASYLUM,work,1
Evoes,pers,1
Eutrapolus,pers,1
Eutychus,pers,1
Blind,work,1
Blossius.,pers,1
Board,work,1
Boedromia,pers,1
Boedromia,work,1
A.D. 22,scope,1
A.D. 3,work,1
Eupolis,loc,1
Exekestides,pers,1
Exodium,pers,1
Evenus,loc,1
Evergetes,pers,1
Evion,pers,1
Peltasts,pers,1
Peneius,pers,1
Peneus,pers,1
Perperua,pers,1
Perrhaebae,pers,1
Perrhæbia,pers,1
Perrhæbians,loc,1
Perrhæbæ,pers,1
Pentapyla,pers,1
Pentapyla,work,1
Penteleum,loc,1
Pentelic,pers,1
People,work,1
Peninsular,work,1
Penny Cyclop,work,1
Pentakosiomedimni,pers,1
Pelignians,pers,1
Peiræic,work,1
Peisianakteum,work,1
Peisiatratus,pers,1
Peregrinus,pers,1
Pergamia,loc,1
Pergamia,pers,1
Pentakosiomedimni,work,1
Acca Laurentia,pers,1
Account,work,1
Paula Valeria,pers,1
Peloponnese,loc,1
Peloponnesian,pers,1
Pelopennesus,loc,1
Pelopidas,work,1
Peisistratidae,work,1
Euripides',pers,1
Persae,work,1
Persephassa,pers,1
Persephassia,pers,1
Periskylakismos,pers,1
Periœki,pers,1
Perkote,pers,1
Period,work,1
Britomart,pers,1
Eumolpidæ,pers,1
Eudæmon,pers,1
Eudæus,pers,1
Eufemia,pers,1
Eurypontidae,pers,1
Eurypontidæ,pers,1
Euporus,pers,1
Brutii,work,1
Bruttii,pers,1
Bruttium,loc,1
Bruttium,pers,1
Bruttium,work,1
Brucca,work,1
Britain,pers,1
Britanni,pers,1
Book,work,1
Book 1,scope,1
Book 41,scope,1
Book ii.,scope,1
Book xvii,scope,1
Borgo San Donnino,work,1
Bormo,work,1
Bruti,work,1
Petillii,pers,1
Petillius,pers,1
Pesaro,pers,1
Pessinus,loc,1
Petelia,loc,1
Petelian,work,1
Petelian     Grove,pers,1
Persuasion,loc,1
Abrotonon,loc,1
Absolvo,pers,1
Abullionte,pers,1
Abullionte,work,1
Abas,pers,1
Abolus,loc,1
Periplus,work,1
Petilia,loc,1
9-15,scope,1
Abydos,loc,1
Abydus,pers,1
Ac,work,1
Academ,work,1
Academ.,pers,1
Academia,loc,1
Abra,pers,1
Peripatetic,work,1
93 P,scope,1
"9, 17, 18,",scope,1
"9, 19",scope,1
"9, 20",scope,1
"9, 21,     25",scope,1
"9, 23",scope,1
"9, 24",scope,1
Eumenides,pers,1
Boukation,pers,1
Bontes,pers,1
A,work,1
A.,pers,1
A.D,scope,1
A.D.,scope,1
A.D. 114,scope,1
Eupatrids,pers,1
Eupatridæ,work,1
Euphratem,loc,1
Euneon,pers,1
Euneos,pers,1
Eupatrid,work,1
Eupatridae,pers,1
Eulaeus,pers,1
Etruscans,pers,1
Essay on the Government of Dependencies,work,1
Essay on the Gracchi,work,1
Etchen-Chai,pers,1
Eteokles,pers,1
Eth.,work,1
Ethics,loc,1
Eupatridae,work,1
Persæ,pers,1
Persæ,work,1
87 and 86,scope,1
81.,scope,1
"83, ii",scope,1
834,scope,1
Bubino,pers,1
Bucephalus,pers,1
Pheneus,pers,1
Phasis,pers,1
Phayllus,pers,1
Phaÿllus,pers,1
Phegaea,pers,1
Phegæa,pers,1
Pharsalians,work,1
Pharsalus,work,1
Phaestian,work,1
Phaethon,pers,1
Phagita,work,1
Phainomerides,pers,1
Phaedo,pers,1
Phenes,pers,1
Pheneum,pers,1
Pheneus,loc,1
Pharmacusa,loc,1
Pharmacusa,pers,1
Pharmakoussa,work,1
Pharmouthi,work,1
Pharnaces,pers,1
Phanius,pers,1
Phantasia,work,1
Phaedrus,pers,1
A,pers,1
9-3/4,scope,1
9-3/4d,scope,1
Perusia,loc,1
Persepolis,loc,1
Persepolis,pers,1
Persian,work,1
Pharax,work,1
Philhellen,pers,1
Philaidæ,pers,1
Philargyros,pers,1
Philargyrus,pers,1
"8, 10, 29",scope,1
"8, 10, 34",scope,1
78 to 72,scope,1
Euangelos,pers,1
Pharos,loc,1
Pharsal,work,1
Philip Titus,pers,1
Philip V.,pers,1
Philip of,pers,1
Philipp,scope,1
Philipp.,pers,1
Philemon,pers,1
"9, 15, 16, 28, 34",scope,1
"9, 15, 17, 26, 27,     29",scope,1
89-8,scope,1
8th,scope,1
8vo,scope,1
8vo.,scope,1
"9,     13",scope,1
Pharnakos,pers,1
"8, 62",scope,1
"8, 18, 23",scope,1
"8, 19",scope,1
"8, 20, 27",scope,1
"8, 20, 29, 30, 41",scope,1
"8, 24",scope,1
"9, 11",scope,1
"9, 12",scope,1
"8,     11,",scope,1
"8, c. 26",scope,1
"8,14",scope,1
8-10,scope,1
80 or 79,scope,1
"80, ii.",scope,1
80.,scope,1
"8, 9,     13, 14, 15,",scope,1
Byblis,loc,1
Byllis,pers,1
Byzan,loc,1
Burmaun,pers,1
Buthrotum,loc,1
Brutus.,pers,1
Bryan,pers,1
"79, iii.",scope,1
Brevitate Vitæ,work,1
Briareus,pers,1
Bridge-folk,work,1
Bridgers,pers,1
Brindisi,loc,1
Buthrotum,pers,1
Buthrotum.,loc,1
Butrinto,pers,1
Euboean,work,1
Eubulus,pers,1
Eubœa,pers,1
Ethiopians,pers,1
Etrurians,loc,1
Etruscan,loc,1
Britons,loc,1
Britons,pers,1
Phlya,loc,1
Phlya,pers,1
Phlyae,loc,1
Phlyæ,loc,1
Phlyæ,pers,1
Philæus,pers,1
Phlegæa,pers,1
Philoromæus,pers,1
Philis,pers,1
Phobos,pers,1
Phoebus',pers,1
Phoenicia,loc,1
Phoenicia,pers,1
Phoenicia,work,1
Phlogidas,pers,1
Phlogidas,work,1
Philon,pers,1
Philoktetes',pers,1
Phillipp.,work,1
Philo,loc,1
Philoboeotus,pers,1
Philobœotus,pers,1
Philippic,work,1
Philippica,work,1
"8, 9, 11",scope,1
"8, 9, 13",scope,1
"8, c. 14",scope,1
"8, 25, 29",scope,1
"8, 28, 32",scope,1
"8, 29, 33",scope,1
"8, 31",scope,1
"8, 33",scope,1
Phraates,work,1
Phraortes,pers,1
Phrates,pers,1
Phraaspa,pers,1
Phokians,loc,1
Phokians,work,1
"Phokion,",pers,1
735,scope,1
Erythra,work,1
Erythræan,loc,1
Eridanus,loc,1
Erektheium,work,1
Erfurtensi,loc,1
Ergadeis,pers,1
Eubœans,work,1
Eudaemon,pers,1
España,work,1
Essay,work,1
Essay on the,work,1
Erinnyes,work,1
Erivan,loc,1
Ersch,pers,1
Erycina,loc,1
Erythra,pers,1
Philosophiæ Græco-Romanæ,work,1
Philosophy,pers,1
Phraata,pers,1
Epirot,loc,1
Eryx,pers,1
"Eryx,",pers,1
Es-Geria,loc,1
Esino,pers,1
Epistle,work,1
Epistolarum,work,1
Epistolorum,work,1
Epistolæ,work,1
Epiphanes,pers,1
Epipolae,pers,1
"8, 12,",scope,1
"8, 12, 29; ii",scope,1
Epopts,work,1
Epit.,pers,1
Epitadeus,pers,1
Epitom,work,1
Epitragia,loc,1
Epizephyrian,work,1
Epirots,loc,1
Epirots,work,1
Bœotian,work,1
Bœotians,loc,1
Böedromion,loc,1
Ephemerides,pers,1
Ephesians,loc,1
Ephesians,pers,1
Epod.,work,1
Epode,work,1
"8, 13, 26, 36",scope,1
"8, 14",scope,1
"8, 15, 24",scope,1
"8, 16",scope,1
"8, 16, 32",scope,1
"8, 17,",scope,1
"8, 11,     19",scope,1
"8, 11, 20",scope,1
Phrygia,work,1
Pictæ,pers,1
Picus,pers,1
Piemont,loc,1
Pimply,work,1
Piacenza,loc,1
Picentines,pers,1
Picenum,work,1
Phyla,loc,1
Phylakia,pers,1
Phryne,pers,1
Phthiot,work,1
Phthiotis,loc,1
Phrearri,loc,1
Phrearri,work,1
Phryges,pers,1
Phoenicians,work,1
Phoenix,pers,1
Phokia,loc,1
Phokian,pers,1
Phytalid,pers,1
Phytalidae,work,1
Phytalidæ,pers,1
Phæa,pers,1
"8, 13, 18",scope,1
"8,     15",scope,1
"8,     9, 13",scope,1
"8, 10,",scope,1
"8, 10, 11,     13,",scope,1
"8, 10, 21,",scope,1
Phoenician,pers,1
Phoenician,work,1
Pitane,loc,1
Pine-bender,work,1
Piræus,loc,1
Pisa,pers,1
Pisaurum,loc,1
Pisaurum,work,1
Pisidia,loc,1
Pinarii,work,1
Pithoegia,pers,1
Pitiones,pers,1
Pittheus',pers,1
Pityussa,loc,1
Piso Frugi,work,1
Pisonem,pers,1
Pistoia,loc,1
Pistoria,loc,1
Phædo,pers,1
Phædon,pers,1
Phædon,work,1
Phædra,pers,1
Phædrus,pers,1
Phædrus,work,1
Phænomena,work,1
Pitane.,loc,1
Picinæ,loc,1
Picinæ,pers,1
Phæstus,pers,1
Phæthon,pers,1
Phœbus,pers,1
Phœnice,loc,1
Phœnicians,pers,1
Phœnissæ,work,1
C. Aurelius,pers,1
C. Cassius,pers,1
C. Claudius Marcellus,pers,1
C. Cornelius,pers,1
Bœotarchs,loc,1
Bœotarchs,pers,1
Bœotarchy,work,1
Bœotian,loc,1
Bulla,work,1
Burckhardt,pers,1
Bruttius Sura,pers,1
Brutum,work,1
Brutum Liber Singularis,work,1
Brutus Marcus,pers,1
Brutus',pers,1
C. Antonius,pers,1
Elysian,work,1
Elæa,loc,1
Elæa,pers,1
Emathion,work,1
Epidaurians,pers,1
Epigethes,pers,1
Epigethus,pers,1
Ephorship,work,1
Pinarius Carpus,pers,1
Pinarus,pers,1
Pind.,pers,1
Pine,work,1
Plautia,pers,1
Plautius,pers,1
Plautus,pers,1
Plebeian,pers,1
Enna,loc,1
Emperor,pers,1
Emperor Augustus,pers,1
Empire,work,1
Encyclop.,work,1
Elymiotis,pers,1
Elymæans,pers,1
Pityussa,pers,1
Ep.,pers,1
Ep.,work,1
Epameinondas,loc,1
Epameinondus,pers,1
Endeis,pers,1
Engyion,pers,1
Enipeus,loc,1
Enipeus,pers,1
756,scope,1
757,scope,1
"750,000",scope,1
Elephants,work,1
Eleusinia,pers,1
Elder,work,1
Elders,loc,1
Eleans,pers,1
Plebeian,work,1
Plebiscitum,work,1
Plato,work,1
Platonis,pers,1
Platæan,work,1
Plains,work,1
"72, iii",scope,1
"71, 92",scope,1
Polynices,pers,1
"7, 9",scope,1
"7, 9,",scope,1
"7, 15",scope,1
"7, 15, 18",scope,1
"7, 19",scope,1
"7, 20, 23",scope,1
"7, 23, 24",scope,1
Plutarah,pers,1
Plutarch,work,1
Pluturch,pers,1
Plemmyrium,pers,1
Polyphron,pers,1
Polykratidas,pers,1
Polykratidas,work,1
Polymachus,pers,1
Politics,work,1
Politik,work,1
Poet,work,1
Polemarch,pers,1
Polemo,pers,1
Plotiüm,pers,1
Plut.,pers,1
Plut.,work,1
Pityussæ,work,1
Pius,pers,1
Pius VI,date,1
Placentia,pers,1
Plain,work,1
Polemon.,pers,1
Political,work,1
Political Dictionary,work,1
Cabes,loc,1
Cabira,loc,1
Cabul,loc,1
Cades,loc,1
C. Matius,pers,1
C. Octavius,pers,1
